condition,question_id,turn_index,mode,current_goal,gold_hop_ids,gold_calls,unit_id,node_id,generated_action,generated_tool,dependencies,valid_tool,schema_valid,schema_error,match_strength,primary_hop_id,primary_gold_call,primary_score,best_candidate_hop_id,best_candidate_gold_call,best_candidate_score,best_candidate_reason,unmatched_reason
smoke_flat,multi_turn_base_87,2,llmcompiler_flat_plan,"Now, with the tank filled to my liking, I need to make sure my ride is prepared for this adventure. Could you help me start the engine, lock the doors, and engage the parking brake for a safe start?",h3 | h4 | h5 | h6,"activateParkingBrake(mode='engage') | lockDoors(unlock=False, door=['driver', 'passenger', 'rear_left', 'rear_right']) | pressBrakePedal(pedalPosition=1.0) | startEngine(ignitionMode='START')",u2,2,"2. startEngine(arg={""ignitionMode"": ""START""})",startEngine,,True,False,missing_required: ignitionMode; unknown_parameters: arg,partial,h6,"startEngine({""ignitionMode"": ""START""})",120,h6,"startEngine({""ignitionMode"": ""START""})",120,"exact_tool_name;argument_overlap:ignitionmode,start;schema_invalid",
smoke_flat,multi_turn_base_87,2,llmcompiler_flat_plan,"Now, with the tank filled to my liking, I need to make sure my ride is prepared for this adventure. Could you help me start the engine, lock the doors, and engage the parking brake for a safe start?",h3 | h4 | h5 | h6,"activateParkingBrake(mode='engage') | lockDoors(unlock=False, door=['driver', 'passenger', 'rear_left', 'rear_right']) | pressBrakePedal(pedalPosition=1.0) | startEngine(ignitionMode='START')",u3,3,"3. setHeadlights(arg={""mode"": ""on""})",setHeadlights,,True,False,missing_required: mode; unknown_parameters: arg,wrong,,,,h3,"activateParkingBrake({""mode"": ""engage""})",10,argument_overlap:mode;schema_invalid,no_candidate_above_threshold
smoke_flat,multi_turn_base_87,3,llmcompiler_flat_plan,"Before setting off on this little expedition, can you do a quick tire pressure check for me? If any of the pressures fall below 33, kindly point me towards the nearest tire shop to get everything in tip-top shape before we roll.",h7 | h8,check_tire_pressure() | find_nearest_tire_shop(),u1,1,"1. get_zipcode_based_on_city(city=""Rivermist"")",get_zipcode_based_on_city,,True,True,,wrong,,,,h7,check_tire_pressure({}),5,schema_valid,no_candidate_above_threshold
smoke_flat,multi_turn_base_88,0,llmcompiler_flat_plan,"Hey, I've just filled my car up with 13.2 gallons of fuel. How much is that in liters?",h1,gallon_to_liter(gallon=13.2),u1,1,1. gallon_to_liter(gallon=13.2),gallon_to_liter,,True,True,,exact,h1,"gallon_to_liter({""gallon"": 13.2})",145,h1,"gallon_to_liter({""gallon"": 13.2})",145,"exact_tool_name;parameter_overlap:gallon;argument_overlap:13.2,gallon,gallon_to_liter;schema_valid",
smoke_flat,multi_turn_base_88,0,llmcompiler_flat_plan,"Hey, I've just filled my car up with 13.2 gallons of fuel. How much is that in liters?",h1,gallon_to_liter(gallon=13.2),u2,2,2. liter_to_gallon(liter=13.2),liter_to_gallon,,True,True,,wrong,,,,h1,"gallon_to_liter({""gallon"": 13.2})",15,argument_overlap:13.2;schema_valid,no_candidate_above_threshold
smoke_flat,multi_turn_base_88,0,llmcompiler_flat_plan,"Hey, I've just filled my car up with 13.2 gallons of fuel. How much is that in liters?",h1,gallon_to_liter(gallon=13.2),u3,3,3. gallon_to_liter(gallon=13.2),gallon_to_liter,,True,True,,wrong,,,,h1,"gallon_to_liter({""gallon"": 13.2})",135,"exact_tool_name;parameter_overlap:gallon;argument_overlap:13.2,gallon;schema_valid",no_candidate_above_threshold
smoke_flat,multi_turn_base_88,0,llmcompiler_flat_plan,"Hey, I've just filled my car up with 13.2 gallons of fuel. How much is that in liters?",h1,gallon_to_liter(gallon=13.2),u4,4,4. liter_to_gallon(liter=13.2),liter_to_gallon,,True,True,,wrong,,,,h1,"gallon_to_liter({""gallon"": 13.2})",15,argument_overlap:13.2;schema_valid,no_candidate_above_threshold
smoke_flat,multi_turn_base_88,0,llmcompiler_flat_plan,"Hey, I've just filled my car up with 13.2 gallons of fuel. How much is that in liters?",h1,gallon_to_liter(gallon=13.2),u5,5,5. gallon_to_liter(gallon=13.2),gallon_to_liter,,True,True,,wrong,,,,h1,"gallon_to_liter({""gallon"": 13.2})",135,"exact_tool_name;parameter_overlap:gallon;argument_overlap:13.2,gallon;schema_valid",no_candidate_above_threshold
smoke_flat,multi_turn_base_88,0,llmcompiler_flat_plan,"Hey, I've just filled my car up with 13.2 gallons of fuel. How much is that in liters?",h1,gallon_to_liter(gallon=13.2),u6,6,6. liter_to_gallon(liter=13.2),liter_to_gallon,,True,True,,wrong,,,,h1,"gallon_to_liter({""gallon"": 13.2})",15,argument_overlap:13.2;schema_valid,no_candidate_above_threshold
smoke_flat,multi_turn_base_88,1,llmcompiler_flat_plan,"Once you've converted it to liters, please guide me in filling the tank to the max limit. After that's sorted, I need to ensure that all the doors are securely locked and the parking brake is firmly set.",h2 | h3 | h4,"fillFuelTank(fuelAmount=36.8) | lockDoors(unlock=False, door=['driver', 'passenger', 'rear_left', 'rear_right']) | activateParkingBrake(mode='engage')",u1,1,1. liter_to_gallon(liter=49.967411999999996),liter_to_gallon,,True,True,,wrong,,,,h2,"fillFuelTank({""fuelAmount"": 36.8})",5,schema_valid,no_candidate_above_threshold
smoke_flat,multi_turn_base_88,1,llmcompiler_flat_plan,"Once you've converted it to liters, please guide me in filling the tank to the max limit. After that's sorted, I need to ensure that all the doors are securely locked and the parking brake is firmly set.",h2 | h3 | h4,"fillFuelTank(fuelAmount=36.8) | lockDoors(unlock=False, door=['driver', 'passenger', 'rear_left', 'rear_right']) | activateParkingBrake(mode='engage')",u2,2,2. fillFuelTank(fuelAmount=50),fillFuelTank,,True,True,,exact,h2,"fillFuelTank({""fuelAmount"": 36.8})",125,h2,"fillFuelTank({""fuelAmount"": 36.8})",125,exact_tool_name;parameter_overlap:fuelAmount;argument_overlap:fuelamount;schema_valid,
smoke_flat,multi_turn_base_88,1,llmcompiler_flat_plan,"Once you've converted it to liters, please guide me in filling the tank to the max limit. After that's sorted, I need to ensure that all the doors are securely locked and the parking brake is firmly set.",h2 | h3 | h4,"fillFuelTank(fuelAmount=36.8) | lockDoors(unlock=False, door=['driver', 'passenger', 'rear_left', 'rear_right']) | activateParkingBrake(mode='engage')",u3,3,"3. lockDoors(unlock=True, door=[""driver"", ""passenger"", ""rear_left"", ""rear_right""])",lockDoors,,True,True,,exact,h3,"lockDoors({""unlock"": false, ""door"": [""driver"", ""passenger"", ""rear_left"", ""rear_right""]})",175,h3,"lockDoors({""unlock"": false, ""door"": [""driver"", ""passenger"", ""rear_left"", ""rear_right""]})",175,"exact_tool_name;parameter_overlap:door,unlock;argument_overlap:door,driver,passenger,rear_left,rear_right,unlock;schema_valid",
smoke_flat,multi_turn_base_88,2,llmcompiler_flat_plan,"With the car prepped, I need to gear up for a drive from San Francisco to Rivermist. I'll be checking the fuel level once the engine is on in 'START' mode. Then, help me post a tweet, 'Embarking on an exciting road trip from SF to Rivermist!' and please throw in hashtags #RoadTrip #Adventure #Exploring.",h5 | h6 | h7,"pressBrakePedal(pedalPosition=1.0) | startEngine(ignitionMode='START') | post_tweet(content='Embarking on an exciting road trip from SF to Rivermist!', tags=['#RoadTrip', '#Adventure', '#Exploring'])",u1,1,1. startEngine(ignitionMode='START'),startEngine,,True,True,,exact,h6,"startEngine({""ignitionMode"": ""START""})",135,h6,"startEngine({""ignitionMode"": ""START""})",135,"exact_tool_name;parameter_overlap:ignitionMode;argument_overlap:ignitionmode,start;schema_valid",
smoke_flat,multi_turn_base_88,2,llmcompiler_flat_plan,"With the car prepped, I need to gear up for a drive from San Francisco to Rivermist. I'll be checking the fuel level once the engine is on in 'START' mode. Then, help me post a tweet, 'Embarking on an exciting road trip from SF to Rivermist!' and please throw in hashtags #RoadTrip #Adventure #Exploring.",h5 | h6 | h7,"pressBrakePedal(pedalPosition=1.0) | startEngine(ignitionMode='START') | post_tweet(content='Embarking on an exciting road trip from SF to Rivermist!', tags=['#RoadTrip', '#Adventure', '#Exploring'])",u2,1,"1. setCruiseControl(speed=60.0, activate=True, distanceToNextVehicle=10.0)",setCruiseControl,,True,True,,wrong,,,,h5,"pressBrakePedal({""pedalPosition"": 1.0})",5,schema_valid,no_candidate_above_threshold
smoke_flat,multi_turn_base_88,2,llmcompiler_flat_plan,"With the car prepped, I need to gear up for a drive from San Francisco to Rivermist. I'll be checking the fuel level once the engine is on in 'START' mode. Then, help me post a tweet, 'Embarking on an exciting road trip from SF to Rivermist!' and please throw in hashtags #RoadTrip #Adventure #Exploring.",h5 | h6 | h7,"pressBrakePedal(pedalPosition=1.0) | startEngine(ignitionMode='START') | post_tweet(content='Embarking on an exciting road trip from SF to Rivermist!', tags=['#RoadTrip', '#Adventure', '#Exploring'])",u3,2,2. setHeadlights(mode='on'),setHeadlights,,True,True,,wrong,,,,h5,"pressBrakePedal({""pedalPosition"": 1.0})",5,schema_valid,no_candidate_above_threshold
smoke_flat,multi_turn_base_91,0,llmcompiler_flat_plan,"Hi, I am Kelly. I'm sweating. What's the temp outside right now? Would you be able to update Michael on today's outdoor temperature with message 'It is hot outside.'? He should know whether to bundle up or dress down for the weather.",h1 | h2,"get_outside_temperature_from_google() | send_message(receiver_id='USR006', message='It is hot outside.')",u1,1,"1. get_outside_temperature_from_weather_com(outsideTemperature=25, message=""It is hot outside."")",get_outside_temperature_from_weather_com,,True,False,"unknown_parameters: message, outsideTemperature",wrong,,,,h2,"send_message({""receiver_id"": ""USR006"", ""message"": ""It is hot outside.""})",60,"parameter_overlap:message;argument_overlap:hot,it,it is hot outside.,message,outside.,send_message;schema_invalid",no_candidate_above_threshold
smoke_flat,multi_turn_base_91,1,llmcompiler_flat_plan,Let's review all the messages I have send so far.,h3,view_messages_sent(),u1,1,1. retrieve_messages(),retrieve_messages,,False,False,missing_tool_schema,wrong,,,,h3,view_messages_sent({}),0,schema_invalid,no_candidate_above_threshold
smoke_flat,multi_turn_base_97,0,llmcompiler_flat_plan,"I've heard a friend of mine in Rivermist recently visited Stonebrook, and she mentioned the journey felt quite extensive. I'm curious, do you happen to have an idea about the actual distance between the two places?",h1 | h2 | h3,"get_zipcode_based_on_city(city='Rivermist') | get_zipcode_based_on_city(city='Stonebrook') | estimate_distance(cityA='83214', cityB='74532')",u1,1,"1. get_zipcode_based_on_city(arg={""city"": ""<zipcode for Rivermist>""})",get_zipcode_based_on_city,,True,False,missing_required: city; unknown_parameters: arg,partial,h2,"get_zipcode_based_on_city({""city"": ""Stonebrook""})",120,h1,"get_zipcode_based_on_city({""city"": ""Rivermist""})",120,"exact_tool_name;argument_overlap:city,rivermist;schema_invalid;unresolved_input",
smoke_flat,multi_turn_base_97,0,llmcompiler_flat_plan,"I've heard a friend of mine in Rivermist recently visited Stonebrook, and she mentioned the journey felt quite extensive. I'm curious, do you happen to have an idea about the actual distance between the two places?",h1 | h2 | h3,"get_zipcode_based_on_city(city='Rivermist') | get_zipcode_based_on_city(city='Stonebrook') | estimate_distance(cityA='83214', cityB='74532')",u2,2,"2. get_zipcode_based_on_city(arg={""city"": ""<zipcode for Stonebrook>""})",get_zipcode_based_on_city,,True,False,missing_required: city; unknown_parameters: arg,partial,h1,"get_zipcode_based_on_city({""city"": ""Rivermist""})",110,h1,"get_zipcode_based_on_city({""city"": ""Rivermist""})",110,exact_tool_name;argument_overlap:city;schema_invalid;unresolved_input,
smoke_flat,multi_turn_base_97,0,llmcompiler_flat_plan,"I've heard a friend of mine in Rivermist recently visited Stonebrook, and she mentioned the journey felt quite extensive. I'm curious, do you happen to have an idea about the actual distance between the two places?",h1 | h2 | h3,"get_zipcode_based_on_city(city='Rivermist') | get_zipcode_based_on_city(city='Stonebrook') | estimate_distance(cityA='83214', cityB='74532')",u3,3,"3. calculate_distance(arg={""city1"": ""<zipcode for Rivermist>"", ""city2"": ""<zipcode for Stonebrook>"")",calculate_distance,,False,False,missing_tool_schema,wrong,,,,h1,"get_zipcode_based_on_city({""city"": ""Rivermist""})",0,schema_invalid;unresolved_input,no_candidate_above_threshold
smoke_flat,multi_turn_base_97,1,llmcompiler_flat_plan,Covering the distance from Rivermist to Stonebrook sure seems like a long trip. I'm a bit worried if my vehicle can endure the journey with the current fuel level. I'm not entirely sure how far my car can travel on the remaining fuel. What do you think?,h4,estimate_drive_feasibility_by_mileage(distance=750.0),u1,1,1. startEngine(ignitionMode='START'),startEngine,,True,True,,wrong,,,,h4,"estimate_drive_feasibility_by_mileage({""distance"": 750.0})",5,schema_valid,no_candidate_above_threshold
smoke_flat,multi_turn_base_97,1,llmcompiler_flat_plan,Covering the distance from Rivermist to Stonebrook sure seems like a long trip. I'm a bit worried if my vehicle can endure the journey with the current fuel level. I'm not entirely sure how far my car can travel on the remaining fuel. What do you think?,h4,estimate_drive_feasibility_by_mileage(distance=750.0),u2,2,2. startEngine(ignitionMode='RESTART'),startEngine,,True,True,,wrong,,,,h4,"estimate_drive_feasibility_by_mileage({""distance"": 750.0})",5,schema_valid,no_candidate_above_threshold
smoke_flat,multi_turn_base_97,2,llmcompiler_flat_plan,"Thanks a lot! Before I embark on this journey, it makes sense to ensure I won't be left stranded due to an empty tank. Just add to the tank fully.",h5,fillFuelTank(fuelAmount=45.0),u1,1,1. fillFuelTank(fuelAmount=10.0),fillFuelTank,,True,True,,exact,h5,"fillFuelTank({""fuelAmount"": 45.0})",125,h5,"fillFuelTank({""fuelAmount"": 45.0})",125,exact_tool_name;parameter_overlap:fuelAmount;argument_overlap:fuelamount;schema_valid,
smoke_flat,multi_turn_base_97,2,llmcompiler_flat_plan,"Thanks a lot! Before I embark on this journey, it makes sense to ensure I won't be left stranded due to an empty tank. Just add to the tank fully.",h5,fillFuelTank(fuelAmount=45.0),u2,2,"2. startEngine(arg={""ignitionMode"": ""START""})",startEngine,,True,False,missing_required: ignitionMode; unknown_parameters: arg,wrong,,,,h5,"fillFuelTank({""fuelAmount"": 45.0})",0,schema_invalid,no_candidate_above_threshold
smoke_flat,multi_turn_base_97,3,llmcompiler_flat_plan,"Great, with my tank now full, let's embark on this journey. Once I'm set to go, I'd appreciate it if you could start the car for me.",h6 | h7 | h8,"lockDoors(unlock=False, door=['driver', 'passenger', 'rear_left', 'rear_right']) | pressBrakePedal(pedalPosition=1.0) | startEngine(ignitionMode='START')",u1,1,1. getEngineStatus(),getEngineStatus,,False,False,missing_tool_schema,wrong,,,,h8,"startEngine({""ignitionMode"": ""START""})",10,argument_overlap:start;schema_invalid,no_candidate_above_threshold
smoke_flat,multi_turn_base_97,3,llmcompiler_flat_plan,"Great, with my tank now full, let's embark on this journey. Once I'm set to go, I'd appreciate it if you could start the car for me.",h6 | h7 | h8,"lockDoors(unlock=False, door=['driver', 'passenger', 'rear_left', 'rear_right']) | pressBrakePedal(pedalPosition=1.0) | startEngine(ignitionMode='START')",u2,2,2. startEngine(ignitionMode='START'),startEngine,,True,True,,exact,h8,"startEngine({""ignitionMode"": ""START""})",135,h8,"startEngine({""ignitionMode"": ""START""})",135,"exact_tool_name;parameter_overlap:ignitionMode;argument_overlap:ignitionmode,start;schema_valid",
smoke_flat,multi_turn_base_97,4,llmcompiler_flat_plan,"By the way, as I travel, there are some updates I need to communicate to my friend Michael. Would you be able to send message 'I am on my way.'?",h9,"send_message(receiver_id='BD732D1888B94DAA', message='I am on my way.')",u1,1,1. setHeadlights(mode='off'),setHeadlights,,True,True,,wrong,,,,h9,"send_message({""receiver_id"": ""BD732D1888B94DAA"", ""message"": ""I am on my way.""})",15,argument_overlap:message;schema_valid,no_candidate_above_threshold
smoke_flat,multi_turn_base_97,4,llmcompiler_flat_plan,"By the way, as I travel, there are some updates I need to communicate to my friend Michael. Would you be able to send message 'I am on my way.'?",h9,"send_message(receiver_id='BD732D1888B94DAA', message='I am on my way.')",u2,2,2. setHeadlights(mode='on'),setHeadlights,,True,True,,wrong,,,,h9,"send_message({""receiver_id"": ""BD732D1888B94DAA"", ""message"": ""I am on my way.""})",5,schema_valid,no_candidate_above_threshold
smoke_flat,multi_turn_base_97,5,llmcompiler_flat_plan,"Lastly, while I'm on the road, I want to make sure I have informed everyone that should be aware. Could you display what messages I've send thus far?",h10,view_messages_sent(),u1,1,"1. send_message(receiver_id='BD732D1888B94DAA', message='I am on my way.')",send_message,,True,True,,wrong,,,,h10,view_messages_sent({}),5,schema_valid,no_candidate_above_threshold
smoke_flat,multi_turn_base_143,0,llmcompiler_flat_plan,I have recently come across Zeta Corp and I'm intrigued by their operations. Kindly include their stock in my watchlist so that I can monitor it.,h1,add_to_watchlist(stock='ZETA'),,,,,,,,,NO_GENERATED_UNIT,,,,,,,,no_generated_units
smoke_flat,multi_turn_base_143,1,llmcompiler_flat_plan,I've been following a few orders and aim to review the specifics of one with a substantial order value I remember initiating. Let's retrieve the details.,h2,get_order_details(order_id=12446),u1,1,1. get_order_details(order_id=<specific_order_id>),get_order_details,,True,False,syntax_error: invalid syntax; missing_required: order_id,partial,h2,"get_order_details({""order_id"": 12446})",130,h2,"get_order_details({""order_id"": 12446})",130,"exact_tool_name;parameter_overlap:order_id;argument_overlap:get_order_details,order_id;schema_invalid;unresolved_input",
smoke_flat,multi_turn_base_143,2,llmcompiler_flat_plan,"With the recent market movements, my strategies are up for reevaluation. Proceed by cancelling the specific order we've just reviewed, given the uncertainties surrounding its outcome.",h3,cancel_order(order_id=12446),u1,1,1. cancel_order(order_id=12446),cancel_order,,True,True,,exact,h3,"cancel_order({""order_id"": 12446})",145,h3,"cancel_order({""order_id"": 12446})",145,"exact_tool_name;parameter_overlap:order_id;argument_overlap:12446,cancel_order,order_id;schema_valid",
smoke_flat,multi_turn_base_143,3,llmcompiler_flat_plan,"I require some confidence about my current financial positioning. Share a detailed overview of my account, including balances and any associated card numbers. Furthermore, logging in as USR001 to notify my financial advisor (user id 'USR003') promptly about this potential shift in my investment strategy with our latest account details. The message should be like 'My strategy is shifting due to recent market movements and the cancellation of a specific order. Current balance in my account is $...",h4 | h5 | h6,"message_login(user_id='USR001') | get_account_info() | send_message(receiver_id='USR003',message='My strategy is shifting due to recent market movements and the cancellation of a specific order. Current balance in my account is $10000.')",u1,1,"1. trading_login(username=""USR001"", password=""password123"")",trading_login,,True,True,,wrong,,,,h6,"send_message({""receiver_id"": ""USR003"", ""message"": ""My strategy is shifting due to recent market movements and the cancellation of a specific order. Current balance in my account is $10000.""})",55,"argument_overlap:account,market,message,movements,recent;schema_valid",no_candidate_above_threshold
smoke_flat,multi_turn_base_143,3,llmcompiler_flat_plan,"I require some confidence about my current financial positioning. Share a detailed overview of my account, including balances and any associated card numbers. Furthermore, logging in as USR001 to notify my financial advisor (user id 'USR003') promptly about this potential shift in my investment strategy with our latest account details. The message should be like 'My strategy is shifting due to recent market movements and the cancellation of a specific order. Current balance in my account is $...",h4 | h5 | h6,"message_login(user_id='USR001') | get_account_info() | send_message(receiver_id='USR003',message='My strategy is shifting due to recent market movements and the cancellation of a specific order. Current balance in my account is $10000.')",u2,2,"2. notify_advisor(user_id=""USR003"", message=""My strategy is shifting due to recent market movements and the cancellation of a specific order. Current balance in my account is $10000."")",notify_advisor,10000,False,False,missing_tool_schema,wrong,,,,h6,"send_message({""receiver_id"": ""USR003"", ""message"": ""My strategy is shifting due to recent market movements and the cancellation of a specific order. Current balance in my account is $10000.""})",50,"argument_overlap:account,balance,cancellation,due,market,message,movements,my;schema_invalid;unresolved_input",no_candidate_above_threshold
smoke_flat,multi_turn_base_151,0,llmcompiler_flat_plan,"A complex decision awaits me. I'm planning an upcoming trip with limited resources and reevaluating my options. Could you first provide an estimate for a business class flight from San Francisco International to Los Angeles next Friday, November 10th, 2024, for an essential business engagement? Once the cost is known, please convert the estimate from USD to EUR for budgeting purposes, and if the cost is under 2000, proceed to book the flight using the secured credit card ID 144756014165 and a...",h1 | h2 | h3,"get_flight_cost(travel_from='SFO', travel_to='LAX', travel_date='2024-11-10', travel_class='business') | compute_exchange_rate(base_currency='USD', target_currency='EUR', value=400.0) | book_flight(access_token='abc123xyz', card_id='144756014165', travel_date='2024-11-10', travel_from='SFO', travel_to='LAX', travel_class='business')",u1,1,"1. get_flight_cost(travel_from=""San Francisco International"", travel_to=""Los Angeles"", travel_class=""business class"", travel_date=""2024-11-10"")",get_flight_cost,,True,True,,exact,h1,"get_flight_cost({""travel_from"": ""SFO"", ""travel_to"": ""LAX"", ""travel_date"": ""2024-11-10"", ""travel_class"": ""business""})",185,h1,"get_flight_cost({""travel_from"": ""SFO"", ""travel_to"": ""LAX"", ""travel_date"": ""2024-11-10"", ""travel_class"": ""business""})",185,"exact_tool_name;parameter_overlap:travel_class,travel_date,travel_from,travel_to;argument_overlap:2024-11-10,business,travel_class,travel_date,travel_from,travel_to;schema_valid",
smoke_flat,multi_turn_base_151,0,llmcompiler_flat_plan,"A complex decision awaits me. I'm planning an upcoming trip with limited resources and reevaluating my options. Could you first provide an estimate for a business class flight from San Francisco International to Los Angeles next Friday, November 10th, 2024, for an essential business engagement? Once the cost is known, please convert the estimate from USD to EUR for budgeting purposes, and if the cost is under 2000, proceed to book the flight using the secured credit card ID 144756014165 and a...",h1 | h2 | h3,"get_flight_cost(travel_from='SFO', travel_to='LAX', travel_date='2024-11-10', travel_class='business') | compute_exchange_rate(base_currency='USD', target_currency='EUR', value=400.0) | book_flight(access_token='abc123xyz', card_id='144756014165', travel_date='2024-11-10', travel_from='SFO', travel_to='LAX', travel_class='business')",u2,2,"2. set_budget_limit(access_token=""abc123xyz"", budget_limit=2000)",set_budget_limit,,True,True,,wrong,,,,h3,"book_flight({""access_token"": ""abc123xyz"", ""card_id"": ""144756014165"", ""travel_date"": ""2024-11-10"", ""travel_from"": ""SFO"", ""travel_to"": ""LAX"", ""travel_class"": ""business""})",35,"parameter_overlap:access_token;argument_overlap:abc123xyz,access_token;schema_valid",no_candidate_above_threshold
smoke_flat,multi_turn_base_151,0,llmcompiler_flat_plan,"A complex decision awaits me. I'm planning an upcoming trip with limited resources and reevaluating my options. Could you first provide an estimate for a business class flight from San Francisco International to Los Angeles next Friday, November 10th, 2024, for an essential business engagement? Once the cost is known, please convert the estimate from USD to EUR for budgeting purposes, and if the cost is under 2000, proceed to book the flight using the secured credit card ID 144756014165 and a...",h1 | h2 | h3,"get_flight_cost(travel_from='SFO', travel_to='LAX', travel_date='2024-11-10', travel_class='business') | compute_exchange_rate(base_currency='USD', target_currency='EUR', value=400.0) | book_flight(access_token='abc123xyz', card_id='144756014165', travel_date='2024-11-10', travel_from='SFO', travel_to='LAX', travel_class='business')",u3,3,"3. book_flight(card_id=""144756014165"", access_token=""abc123xyz"")",book_flight,,True,False,"missing_required: travel_class, travel_date, travel_from, travel_to",partial,h3,"book_flight({""access_token"": ""abc123xyz"", ""card_id"": ""144756014165"", ""travel_date"": ""2024-11-10"", ""travel_from"": ""SFO"", ""travel_to"": ""LAX"", ""travel_class"": ""business""})",160,h3,"book_flight({""access_token"": ""abc123xyz"", ""card_id"": ""144756014165"", ""travel_date"": ""2024-11-10"", ""travel_from"": ""SFO"", ""travel_to"": ""LAX"", ""travel_class"": ""business""})",160,"exact_tool_name;parameter_overlap:access_token,card_id;argument_overlap:144756014165,abc123xyz,access_token,card_id;schema_invalid",
smoke_flat,multi_turn_base_151,1,llmcompiler_flat_plan,"Due to unforeseen circumstances, I'm unable to proceed with my journey to Los Angeles next week. Could the system initiate a cancellation process for the flight booking made earlier?",h4,"cancel_booking(access_token='abc123xyz', booking_id='3426812')",u1,1,"1. book_flight(access_token='abc123xyz', card_id='144756014165', travel_date='2024-11-10', travel_from='SFO', travel_to='LAX', travel_class='business')",book_flight,,True,True,,wrong,,,,h4,"cancel_booking({""access_token"": ""abc123xyz"", ""booking_id"": ""3426812""})",35,"parameter_overlap:access_token;argument_overlap:abc123xyz,access_token;schema_valid",no_candidate_above_threshold
smoke_flat,multi_turn_base_151,2,llmcompiler_flat_plan,"I believe it would be strategic to communicate these adjustments to my extended network. Construct a tweet highlighting the cancellation of my travel plans, and ensure to add relevant hashtags 'TravelUpdate' and 'BusinessTrip' relating to travel and business updates, for message, just tell that 'Just cancelled my trip to LA'. Be sure to authenticate using my username 'john' and password 'john1234'.",h5 | h6,"authenticate_twitter(username='john',password='john1234') | post_tweet(content='Just cancelled my trip to LA',tags=['#TravelUpdate','#BusinessTrip'])",u1,1,"1. create_tweet(message=""Due to unforeseen circumstances, I had to cancel my travel plans. #TravelUpdate #BusinessTrip.\n\nJust cancelled my trip to LA."")",create_tweet,,False,False,missing_tool_schema,wrong,,,,h6,"post_tweet({""content"": ""Just cancelled my trip to LA"", ""tags"": [""#TravelUpdate"", ""#BusinessTrip""]})",50,"argument_overlap:businesstrip,cancelled,my,travelupdate,trip;schema_invalid",no_candidate_above_threshold
smoke_flat,multi_turn_base_151,2,llmcompiler_flat_plan,"I believe it would be strategic to communicate these adjustments to my extended network. Construct a tweet highlighting the cancellation of my travel plans, and ensure to add relevant hashtags 'TravelUpdate' and 'BusinessTrip' relating to travel and business updates, for message, just tell that 'Just cancelled my trip to LA'. Be sure to authenticate using my username 'john' and password 'john1234'.",h5 | h6,"authenticate_twitter(username='john',password='john1234') | post_tweet(content='Just cancelled my trip to LA',tags=['#TravelUpdate','#BusinessTrip'])",u2,2,"2. authenticate(username='john', password='john1234')",authenticate,,False,False,missing_tool_schema,wrong,,,,h5,"authenticate_twitter({""username"": ""john"", ""password"": ""john1234""})",60,"parameter_overlap:password,username;argument_overlap:john,john1234,password,username;schema_invalid",no_candidate_above_threshold
smoke_flat,multi_turn_base_173,0,llmcompiler_flat_plan,"I'm considering flying from Los Angeles Internationa (LAX) to John F. Kennedy (JFK) in business class on November 15, 2024. What would this flight typically cost?",h1,"get_flight_cost(travel_from='LAX', travel_to='JFK', travel_date='2024-11-15', travel_class='business')",,,,,,,,,NO_GENERATED_UNIT,,,,,,,,no_generated_units
smoke_flat,multi_turn_base_173,1,llmcompiler_flat_plan,"Once I know the cost, I need that in pounds sterling — it's easier for my budget planning. Let's base future travel expenses on $10,000 using access token 'abc123xyz'.",h2 | h3,"compute_exchange_rate(base_currency='USD', target_currency='GBP', value=2400.0) | set_budget_limit(access_token='abc123xyz', budget_limit=10000.0)",u1,1,"1. convert_currency(amount=2400.0, from_currency='USD', to_currency='USD')",convert_currency,,False,False,missing_tool_schema,wrong,,,,h2,"compute_exchange_rate({""base_currency"": ""USD"", ""target_currency"": ""GBP"", ""value"": 2400.0})",20,"argument_overlap:2400.0,usd;schema_invalid",no_candidate_above_threshold
smoke_flat,multi_turn_base_173,1,llmcompiler_flat_plan,"Once I know the cost, I need that in pounds sterling — it's easier for my budget planning. Let's base future travel expenses on $10,000 using access token 'abc123xyz'.",h2 | h3,"compute_exchange_rate(base_currency='USD', target_currency='GBP', value=2400.0) | set_budget_limit(access_token='abc123xyz', budget_limit=10000.0)",u2,2,"2. set_budget_limit(access_token='abc123xyz', budget_limit=10000.0, budget_currency='USD')",set_budget_limit,,True,False,unknown_parameters: budget_currency,partial,h3,"set_budget_limit({""access_token"": ""abc123xyz"", ""budget_limit"": 10000.0})",160,h3,"set_budget_limit({""access_token"": ""abc123xyz"", ""budget_limit"": 10000.0})",160,"exact_tool_name;parameter_overlap:access_token,budget_limit;argument_overlap:10000.0,abc123xyz,access_token,budget_limit;schema_invalid",
